16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "HTTP/1.1 200 OK[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "Connection: close[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "Content-Type: application/json; charset=utf-8[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "Cache-Control: no-cache[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "Content-Length: 14[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "Date: Thu, 21 Dec 2017 10:09:46 GMT[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "[\r][\n]"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-38 << "{"value":true}"
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-38 << HTTP/1.1 200 OK
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-38 << Connection: close
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-38 << Content-Type: application/json; charset=utf-8
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-38 << Cache-Control: no-cache
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-38 << Content-Length: 14
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-38 << Date: Thu, 21 Dec 2017 10:09:46 GMT
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-38: Close connection
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
16349 [Forwarding isElementDisplayed on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 38][route: {}->http://localhost:43534][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
16350 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
16350 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
16350 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:43534][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
16350 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 39][route: {}->http://localhost:43534][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
16350 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:43534
16350 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:43534
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 127.0.0.1:50952<->127.0.0.1:43534
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-39: set socket timeout to 10800000
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element HTTP/1.1
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element HTTP/1.1
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> Content-Type: application/json; charset=utf-8
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> Content-Length: 78
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> Host: localhost:43534
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> Connection: Keep-Alive
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 >> Accept-Encoding: gzip,deflate
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element HTTP/1.1[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "Content-Length: 78[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "Host: localhost:43534[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "Connection: Keep-Alive[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "Accept-Encoding: gzip,deflate[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "[\r][\n]"
16351 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 >> "{"value":"a[href^\u003d\u0027/CSA_Server/login\u0027]","using":"css selector"}"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "HTTP/1.1 200 OK[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "Connection: close[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "Content-Type: application/json; charset=utf-8[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "Cache-Control: no-cache[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "Content-Length: 88[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "Date: Thu, 21 Dec 2017 10:09:46 GMT[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "[\r][\n]"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-39 << "{"value":{"element-6066-11e4-a52e-4f735466cecf":"185cd4c0-e749-4c9f-9b69-795e8ae612b3"}}"
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 << HTTP/1.1 200 OK
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 << Connection: close
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 << Content-Type: application/json; charset=utf-8
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 << Cache-Control: no-cache
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 << Content-Length: 88
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-39 << Date: Thu, 21 Dec 2017 10:09:46 GMT
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-39: Close connection
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
16354 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 39][route: {}->http://localhost:43534][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
16355 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
16355 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
16356 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:43534][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
16356 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 40][route: {}->http://localhost:43534][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
16356 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:43534
16356 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:43534
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 127.0.0.1:50953<->127.0.0.1:43534
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-40: set socket timeout to 10800000
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element/185cd4c0-e749-4c9f-9b69-795e8ae612b3/click HTTP/1.1
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element/185cd4c0-e749-4c9f-9b69-795e8ae612b3/click HTTP/1.1
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> Content-Type: application/json; charset=utf-8
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> Content-Length: 45
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> Host: localhost:43534
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> Connection: Keep-Alive
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 >> Accept-Encoding: gzip,deflate
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element/185cd4c0-e749-4c9f-9b69-795e8ae612b3/click HTTP/1.1[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "Content-Length: 45[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "Host: localhost:43534[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "Connection: Keep-Alive[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "Accept-Encoding: gzip,deflate[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "[\r][\n]"
16358 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 >> "{"id":"185cd4c0-e749-4c9f-9b69-795e8ae612b3"}"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "HTTP/1.1 200 OK[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "Connection: close[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "Content-Type: application/json; charset=utf-8[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "Cache-Control: no-cache[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "Content-Length: 13[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "Date: Thu, 21 Dec 2017 10:09:46 GMT[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "[\r][\n]"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-40 << "{"value": {}}"
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 << HTTP/1.1 200 OK
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 << Connection: close
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 << Content-Type: application/json; charset=utf-8
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 << Cache-Control: no-cache
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 << Content-Length: 13
16441 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-40 << Date: Thu, 21 Dec 2017 10:09:46 GMT
16442 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-40: Close connection
16442 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
16442 [Forwarding clickElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 40][route: {}->http://localhost:43534][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
16444 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
16444 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
16444 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:43534][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
16444 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 41][route: {}->http://localhost:43534][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
16444 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:43534
16445 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:43534
16447 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 127.0.0.1:50954<->127.0.0.1:43534
16447 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-41: set socket timeout to 10800000
16447 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element HTTP/1.1
16447 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
16447 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element HTTP/1.1
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> Content-Type: application/json; charset=utf-8
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> Content-Length: 70
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> Host: localhost:43534
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> Connection: Keep-Alive
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 >> Accept-Encoding: gzip,deflate
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "POST /session/dd6c96c8-a554-45e6-9116-fbc10e208634/element HTTP/1.1[\r][\n]"
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "Content-Length: 70[\r][\n]"
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "Host: localhost:43534[\r][\n]"
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "Connection: Keep-Alive[\r][\n]"
16448 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)[\r][\n]"
16449 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "Accept-Encoding: gzip,deflate[\r][\n]"
16449 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "[\r][\n]"
16449 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 >> "{"value":"*[name\u003d\u0027j_username\u0027]","using":"css selector"}"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "HTTP/1.1 200 OK[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "Connection: close[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "Content-Type: application/json; charset=utf-8[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "Cache-Control: no-cache[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "Content-Length: 88[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "Date: Thu, 21 Dec 2017 10:09:46 GMT[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "[\r][\n]"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.wire  - http-outgoing-41 << "{"value":{"element-6066-11e4-a52e-4f735466cecf":"e887b79e-ab0a-4372-9f95-15f809d190f7"}}"
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 << HTTP/1.1 200 OK
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 << Connection: close
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 << Content-Type: application/json; charset=utf-8
16457 [Forwarding findElement on session dd6c96c8-a554-45e6-9116-fbc10e208634 to remote] DEBUG org.apache.http.headers  - http-outgoing-41 << Cache-Control: no-cache
